,alg,function_name,iteration,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
158,adam,g,158,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.57998420015800
159,adam,g,159,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.58998410015900
160,adam,g,160,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.59998400016000
161,adam,g,161,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.60998390016100
162,adam,g,162,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.61998380016200
163,adam,g,163,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.62998370016300
164,adam,g,164,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.63998360016400
165,adam,g,165,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.64998350016500
166,adam,g,166,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.65998340016600
167,adam,g,167,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.66998330016700
168,adam,g,168,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.67998320016800
169,adam,g,169,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.68998310016900
170,adam,g,170,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.69998300017000
171,adam,g,171,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.70998290017100
172,adam,g,172,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.71998280017200
173,adam,g,173,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.72998270017300
174,adam,g,174,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.73998260017400
175,adam,g,175,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.74998250017500
