,alg,function_name,iteration,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
71,heavy_ball,f,71,0.00479312129108188,0.0001,,[-0.0977983316359883 -8.62883098307066e-11],,,0.25,0.5,0.01,,[-0.00131281530035879 -1.35876434144610e-12],4.80007169175650,8.99999999999704
72,heavy_ball,f,72,0.00467087257097113,0.0001,,[-0.0958968008721219 -5.91171556152403e-11],,,0.25,0.5,0.01,,[-0.00128717183381092 -9.30862641513927e-13],4.80135886359031,8.99999999999797
73,heavy_ball,f,73,0.00455326662582590,0.0001,,[-0.0940565011939429 -4.05009359383257e-11],,,0.25,0.5,0.01,,[-0.00126235797039216 -6.37725019761739e-13],4.80262122156070,8.99999999999861
74,heavy_ball,f,74,0.00444007037058692,0.0001,,[-0.0922746946116326 -2.77395884040743e-11],,,0.25,0.5,0.01,,[-0.00123833643871437 -4.36827138981178e-13],4.80385955799941,8.99999999999905
75,heavy_ball,f,75,0.00433106521179539,0.0001,,[-0.0905487991216749 -1.90141236089403e-11],,,0.25,0.5,0.01,,[-0.00121507210089534 -2.99348020834697e-13],4.80507463010031,8.99999999999935
76,heavy_ball,f,76,0.00422604597689618,0.0001,,[-0.0888763779496563 -1.30171429191250e-11],,,0.25,0.5,0.01,,[-0.00119253180472040 -2.05008434399925e-13],4.80626716190503,8.99999999999955
77,heavy_ball,f,77,0.00412481993491265,0.0001,,[-0.0872551296610748 -8.92441676114686e-12],,,0.25,0.5,0.01,,[-0.00117068424779085 -1.40496276211450e-13],4.80743784615282,8.99999999999969
78,heavy_ball,f,78,0.00402720589967198,0.0001,,[-0.0856828790601536 -6.11066752753686e-12],,,0.25,0.5,0.01,,[-0.00114949985254925 -9.62307443282311e-14],4.80858734600537,8.99999999999979
79,heavy_ball,f,79,0.00393303340770858,0.0001,,[-0.0841575688049328 -4.20641299569979e-12],,,0.25,0.5,0.01,,[-0.00112895065118664 -6.61218160390557e-14],4.80971629665656,8.99999999999986
80,heavy_ball,f,80,0.00384214196380848,0.0001,,[-0.0826772516742505 -2.87059265247080e-12],,,0.25,0.5,0.01,,[-0.00110901017953916 -4.52363805344720e-14],4.81082530683610,8.99999999999990
81,heavy_ball,f,81,0.00375438034789661,0.0001,,[-0.0812400834286978 -1.98951966012828e-12],,,0.25,0.5,0.01,,[-0.00108965337917177 -3.12042917349008e-14],4.81191496021527,8.99999999999993
82,heavy_ball,f,82,0.00366960597762167,0.0001,,[-0.0798443162134229 -1.36424205265939e-12],,,0.25,0.5,0.01,,[-0.00107085650692717 -2.14434934603191e-14],4.81298581672219,8.99999999999995
83,heavy_ball,f,83,0.00358768432157270,0.0001,,[-0.0784882924557768 -9.09494701772928e-13],,,0.25,0.5,0.01,,[-0.00105259705128956 -1.44558203828091e-14],4.81403841377348,8.99999999999997
84,heavy_ball,f,84,0.00350848835857412,0.0001,,[-0.0771704392153896 -6.25277607468888e-13],,,0.25,0.5,0.01,,[-0.00103485365497629 -9.86673117039115e-15],4.81507326742846,8.99999999999998
85,heavy_ball,f,85,0.00343189807896263,0.0001,,[-0.0758892629483270 -4.26325641456060e-13],,,0.25,0.5,0.01,,[-0.00101760604322734 -6.72993920715839e-15],4.81609087347169,8.99999999999999
86,heavy_ball,f,86,0.00335780002415494,0.0001,,[-0.0746433446506377 -2.84217094304040e-13],,,0.25,0.5,0.01,,[-0.00100083495731321 -4.52465574483000e-15],4.81709170842900,8.99999999999999
87,heavy_ball,f,87,0.00328608686117773,0.0001,,[-0.0734313353498587 -1.70530256582424e-13],,,0.25,0.5,0.01,,[-0.000984522092826890 -2.83646650203174e-15],4.81807623052183,8.99999999999999
