,alg,function_name,iteration,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
99,adam,g,99,1.01254362113497,0.0001,False,[0 10],[3.73380916671669e-59 6.00000000000000],[4.73316543132607e-30 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
100,adam,g,100,4.98739637946501,0.0001,False,[0 -10],[9.33452291679171e-60 -6.00000000000000],[2.36658271566304e-30 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
101,adam,g,101,1.01254362113497,0.0001,False,[0 10],[2.33363072919793e-60 6.00000000000000],[1.18329135783152e-30 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
102,adam,g,102,4.98739637946501,0.0001,False,[0 -10],[5.83407682299482e-61 -6.00000000000000],[5.91645678915759e-31 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
103,adam,g,103,1.01254362113497,0.0001,False,[0 10],[1.45851920574871e-61 6.00000000000000],[2.95822839457879e-31 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
104,adam,g,104,4.98739637946501,0.0001,False,[0 -10],[3.64629801437176e-62 -6.00000000000000],[1.47911419728940e-31 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
105,adam,g,105,1.01254362113497,0.0001,False,[0 10],[9.11574503592941e-63 6.00000000000000],[7.39557098644699e-32 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
106,adam,g,106,4.98739637946501,0.0001,False,[0 -10],[2.27893625898235e-63 -6.00000000000000],[3.69778549322349e-32 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
107,adam,g,107,1.01254362113497,0.0001,False,[0 10],[5.69734064745588e-64 6.00000000000000],[1.84889274661175e-32 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
108,adam,g,108,4.98739637946501,0.0001,False,[0 -10],[1.42433516186397e-64 -6.00000000000000],[9.24446373305873e-33 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
109,adam,g,109,1.01254362113497,0.0001,False,[0 10],[3.56083790465992e-65 6.00000000000000],[4.62223186652937e-33 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
110,adam,g,110,4.98739637946501,0.0001,False,[0 -10],[8.90209476164981e-66 -6.00000000000000],[2.31111593326468e-33 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
111,adam,g,111,1.01254362113497,0.0001,False,[0 10],[2.22552369041245e-66 6.00000000000000],[1.15555796663234e-33 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
112,adam,g,112,4.98739637946501,0.0001,False,[0 -10],[5.56380922603113e-67 -6.00000000000000],[5.77778983316171e-34 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
113,adam,g,113,1.01254362113497,0.0001,False,[0 10],[1.39095230650778e-67 6.00000000000000],[2.88889491658085e-34 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
114,adam,g,114,4.98739637946501,0.0001,False,[0 -10],[3.47738076626946e-68 -6.00000000000000],[1.44444745829043e-34 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
